time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used
2025-09-08T02:20:38.790000+00:00,0.0,-26.69673057851767,152.8854611800684,0.0,0,22,Level4,-62.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:38.890000+00:00,0.1,-3.3031449233405535e-19,-1.8643002178431668e+140,0.0,0,22,Level4,-61.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:38.990000+00:00,0.2,-26.696730598857545,152.8854613379337,0.0,0,22,Level4,-61.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.090000+00:00,0.3,-26.696730584831148,152.88546122296293,0.0,0,22,Level4,-61.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.190000+00:00,0.4,-26.6967303192187,152.88546132018163,0.0,0,22,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.290000+00:00,0.5,-26.696729902051448,152.88546159911724,0.0,0,21,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.390000+00:00,0.6,-26.6967296983327,152.88546167006317,0.0,0,21,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.490000+00:00,0.7,-26.696730186232635,152.88546140625715,0.0,0,21,Level4,-59.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.590000+00:00,0.8,-26.69673007101274,152.885461434649,0.0,0,21,Level4,-59.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.690000+00:00,0.9,-26.696729974275943,152.88546145936834,0.0,3174.90259,21,Level4,-59.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.790000+00:00,1.0,-26.696730235317652,152.88546138040874,0.0,3174.90259,21,Level4,-59.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.890000+00:00,1.1,-26.69673038851566,152.88546143527702,0.0,3174.90259,19,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:39.990000+00:00,1.2,-26.696730363435336,152.88546142734847,0.0,3174.90259,19,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:40.090000+00:00,1.3,-26.696730449520835,152.8854612982861,0.0,3174.90259,19,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:40.190000+00:00,1.4,-26.696730417516214,152.88546131125943,0.0,3174.90259,19,Level4,-60.0,0.0,0.0,0.0,0.0,GPSAtti,True
2025-09-08T02:20:40.290000+00:00,1.5,-26.696730742516333,152.88546131882723,0.0,3174.90259,18,Level4,-61.0,0.0,0.0,0.0,0.0,GPSAtti,True
