time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-09-10T02:14:28.104000+00:00,0.0,-26.696743899725274,152.88542190157236,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-09-10T02:14:28.204000+00:00,0.1,-26.696743899146515,152.88542190405698,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.304000+00:00,0.2,,,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,False
2025-09-10T02:14:28.404000+00:00,0.3,-26.696743598720428,152.88542260231475,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.504000+00:00,0.4,-26.69674359854537,152.8854226012726,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.604000+00:00,0.5,-26.696743500600416,152.88542269832323,0.0,0,17,Level0,-47.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.704000+00:00,0.6,-26.6967435026521,152.88542259898512,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.804000+00:00,0.7,-26.696743503856744,152.88542259818567,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:28.904000+00:00,0.8,-26.696743503563322,152.88542259775957,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.004000+00:00,0.9,-26.696743099491457,152.88542369823594,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.104000+00:00,1.0,-26.69674309912042,152.88542369597425,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.204000+00:00,1.1,-26.69674309919213,152.88542449607272,0.0,4180.34375,17,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.304000+00:00,1.2,-26.69674299955003,152.88542459910423,0.0,4180.34375,16,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.404000+00:00,1.3,-26.696742998736724,152.88542459877584,0.0,4180.34375,16,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-09-10T02:14:29.504000+00:00,1.4,-26.696742998787055,152.88542459883635,0.0,4180.34375,16,Level0,-47.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
