time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-09-10T02:02:16.793000+00:00,0.0,,,0.0,0,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:16.893000+00:00,0.1,,,0.0,0,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:16.993000+00:00,0.2,,,0.0,0,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.093000+00:00,0.3,,,0.0,0,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.193000+00:00,0.4,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.293000+00:00,0.5,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.393000+00:00,0.6,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.493000+00:00,0.7,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.593000+00:00,0.8,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.693000+00:00,0.9,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.793000+00:00,1.0,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.893000+00:00,1.1,,,0.0,4250.09326,10,Level0,-39.4,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:17.993000+00:00,1.2,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.093000+00:00,1.3,,,0.0,4250.09326,10,Level0,-39.4,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.193000+00:00,1.4,,,0.0,4250.09326,10,Level0,-39.4,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.293000+00:00,1.5,,,0.0,4250.09326,10,Level0,-39.4,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.393000+00:00,1.6,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.493000+00:00,1.7,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.593000+00:00,1.8,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.693000+00:00,1.9,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.793000+00:00,2.0,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-09-10T02:02:18.893000+00:00,2.1,,,0.0,4250.09326,10,Level0,-39.3,0.0,0.0,0.0,0.0,AutoTakeoff,False,False
2025-09-10T02:02:18.993000+00:00,2.2,,,0.0,4250.09326,10,Level0,-39.2,0.0,0.0,0.0,0.0,AutoTakeoff,False,False
2025-09-10T02:02:19.093000+00:00,2.3,,,0.0,4250.09326,10,Level0,-39.1,0.0,0.0,0.0,0.0,AutoTakeoff,False,False
2025-09-10T02:02:19.193000+00:00,2.4,,,0.0,4250.09326,10,Level0,-39.1,0.0,0.0,-0.2,0.0,AutoTakeoff,False,False
2025-09-10T02:02:19.293000+00:00,2.5,,,0.0,4250.09326,10,Level0,-39.0,0.0,0.0,-0.2,0.0,AutoTakeoff,False,False
