time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-02T04:06:49.066000+00:00,0.0,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,GPSAtti,False,False
2025-10-02T04:06:49.166000+00:00,0.1,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.266000+00:00,0.2,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.366000+00:00,0.3,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.466000+00:00,0.4,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.566000+00:00,0.5,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.666000+00:00,0.6,,,0.0,0,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.766000+00:00,0.7,,,0.0,4576.35596,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.866000+00:00,0.8,,,0.0,4576.35596,8,Level0,61.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:49.966000+00:00,0.9,,,0.0,4576.35596,8,Level0,61.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.066000+00:00,1.0,,,0.0,4576.35596,8,Level0,61.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.166000+00:00,1.1,,,0.0,4576.35596,18,Level0,61.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.266000+00:00,1.2,,,0.1,4576.35596,18,Level0,61.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.366000+00:00,1.3,,,0.1,4576.35596,18,Level0,61.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.466000+00:00,1.4,,,0.1,4576.35596,18,Level0,61.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-02T04:06:50.566000+00:00,1.5,,,0.1,4576.35596,18,Level0,61.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
