time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-02T04:19:20.137000+00:00,0.0,-26.696747717205316,152.88544868264086,0.0,0,25,Level4,101.7,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-02T04:19:20.237000+00:00,0.1,-26.69674766832533,152.88544872264924,0.0,0,25,Level4,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.337000+00:00,0.2,-26.696747620786013,152.88544874652,0.0,0,25,Level4,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.437000+00:00,0.3,-26.696747383209264,152.88544776942683,0.0,0,25,Level4,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.537000+00:00,0.4,-26.696747355514063,152.8854477897942,0.0,0,25,Level4,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.637000+00:00,0.5,-26.69674722240479,152.88544725530775,0.0,4330.34619,25,Level5,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.737000+00:00,0.6,-26.69674719193829,152.88544727523345,0.0,4330.34619,25,Level5,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.837000+00:00,0.7,-26.6967472292836,152.88544695052192,0.0,4330.34619,26,Level5,101.9,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:20.937000+00:00,0.8,,,0.0,4330.34619,26,Level5,101.9,0.0,0.0,0.0,0.0,MotorsJustStarted,True,False
2025-10-02T04:19:21.037000+00:00,0.9,-26.696747262517032,152.8854463358809,0.0,4330.34619,26,Level5,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.137000+00:00,1.0,-26.69674724152502,152.88544634223214,0.0,4330.34619,26,Level5,101.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.237000+00:00,1.1,-26.69674725195464,152.885445714073,0.0,4330.34619,25,Level5,101.8,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.337000+00:00,1.2,-26.69674737696866,152.8854453025941,0.0,4330.34619,26,Level5,101.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.437000+00:00,1.3,-26.69674736799532,152.8854453052522,0.0,4330.34619,26,Level5,101.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.537000+00:00,1.4,-26.696747357295834,152.88544531636538,0.0,4330.34619,26,Level5,101.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.637000+00:00,1.5,-26.6967473720044,152.88544492656774,0.0,4330.34619,25,Level5,101.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.737000+00:00,1.6,-26.696747363540762,152.88544493453827,0.0,4330.34619,25,Level5,101.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.837000+00:00,1.7,-26.69674737962852,152.88544431934292,0.0,4330.34619,26,Level5,101.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:21.937000+00:00,1.8,-26.696747371631737,152.8854443255635,0.0,4330.34619,26,Level5,101.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:22.037000+00:00,1.9,-26.69674736964005,152.88544383467757,0.0,4330.34619,26,Level5,101.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:22.137000+00:00,2.0,-26.69674735267426,152.88544385502814,0.0,4330.34619,26,Level5,101.5,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:22.237000+00:00,2.1,-26.6967471650312,152.8854431423696,0.0,4330.34619,25,Level5,102.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-02T04:19:22.337000+00:00,2.2,-26.69674719415699,152.88544314393974,0.0,4330.34619,25,Level5,103.5,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-02T04:19:22.437000+00:00,2.3,-26.696747195681827,152.8854422787576,0.0,4330.34619,25,Level5,103.0,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-02T04:19:22.537000+00:00,2.4,-26.69674735470025,152.8854422487037,0.0,4330.34619,25,Level5,102.8,-0.1,0.0,0.0,0.1,AutoTakeoff,True,True
2025-10-02T04:19:22.637000+00:00,2.5,-26.696747613774388,152.88544163945056,0.0,4330.34619,25,Level5,102.5,-0.2,0.0,-0.1,0.2,AutoTakeoff,True,True
2025-10-02T04:19:22.737000+00:00,2.6,-26.696747733695652,152.88544165717357,0.0,4330.34619,25,Level5,102.2,0.0,0.0,-0.2,0.0,AutoTakeoff,True,True
2025-10-02T04:19:22.837000+00:00,2.7,-26.69674730406414,152.88544113498992,0.0,4330.34619,25,Level5,102.2,0.0,0.0,-0.3,0.0,AutoTakeoff,True,True
2025-10-02T04:19:22.937000+00:00,2.8,,,0.1,4330.34619,25,Level5,102.2,0.1,0.0,-0.4,0.1,AutoTakeoff,True,False
2025-10-02T04:19:23.037000+00:00,2.9,-26.69674597880517,152.88544018046824,0.1,4330.34619,25,Level5,102.1,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-02T04:19:23.137000+00:00,3.0,-26.696745930816093,152.8854401405024,0.2,4330.34619,25,Level5,102.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-02T04:19:23.237000+00:00,3.1,-26.696744983785834,152.88543990694478,0.2,4330.34619,26,Level5,102.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-02T04:19:23.337000+00:00,3.2,-26.696745046851806,152.88543986968895,0.3,4330.34619,26,Level5,102.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-02T04:19:23.437000+00:00,3.3,-26.696744545039664,152.88543976109187,0.3,4330.34619,26,Level5,102.1,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
