time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-01T04:27:51.225000+00:00,0.0,,,0.0,0,14,Level0,52.0,0.0,0.0,0.0,0.0,GPSAtti,False,False
2025-10-01T04:27:51.325000+00:00,0.1,,,0.0,0,14,Level0,52.1,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.425000+00:00,0.2,,,0.0,0,15,Level0,52.3,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.525000+00:00,0.3,,,0.1,0,15,Level0,52.4,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.625000+00:00,0.4,,,0.1,0,17,Level0,52.5,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.725000+00:00,0.5,,,0.1,0,17,Level0,52.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.825000+00:00,0.6,,,0.2,0,18,Level0,53.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:51.925000+00:00,0.7,,,0.2,0,18,Level0,53.5,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:52.025000+00:00,0.8,,,0.2,0,14,Level0,53.8,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:52.125000+00:00,0.9,,,0.3,4349.56738,14,Level0,53.6,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:52.225000+00:00,1.0,,,0.3,4349.56738,14,Level0,53.5,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-01T04:27:52.325000+00:00,1.1,,,0.3,4349.56738,14,Level0,53.5,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
