time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-01T04:43:17.717000+00:00,0.0,-26.696771101112834,152.8854355004862,0.0,0,21,Level0,-161.7,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:17.817000+00:00,0.1,-26.696771101315626,152.88543550038702,0.0,0,21,Level0,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:17.917000+00:00,0.2,-26.69677110164193,152.88543550014492,0.0,4328.66748,21,Level0,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.017000+00:00,0.3,,,0.0,4328.66748,21,Level0,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,False
2025-10-01T04:43:18.117000+00:00,0.4,-26.696771402333447,152.8854370010947,0.0,4328.66748,21,Level0,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.217000+00:00,0.5,-26.69677130284636,152.88543830228542,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.317000+00:00,0.6,-26.696771401618967,152.88543920119812,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.417000+00:00,0.7,-26.696771400310716,152.88543920054792,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.517000+00:00,0.8,-26.696771097648774,152.88543910117525,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.617000+00:00,0.9,-26.69677109701058,152.8854391090972,0.0,4328.66748,21,Level3,-161.8,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.717000+00:00,1.0,-26.696771097567815,152.8854391054068,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.817000+00:00,1.1,-26.696770803101526,152.885438802772,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:18.917000+00:00,1.2,-26.69677080792549,152.88543880307284,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.017000+00:00,1.3,-26.696770806819472,152.88543829824565,0.0,4328.66748,21,Level3,-161.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.117000+00:00,1.4,-26.696770808643734,152.88543829557938,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.217000+00:00,1.5,-26.696770506480505,152.885437694153,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.317000+00:00,1.6,-26.696770507771454,152.88543769474032,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.417000+00:00,1.7,-26.696770306621215,152.88543730029883,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.517000+00:00,1.8,-26.69677030932591,152.88543730127898,0.0,4328.66748,21,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.617000+00:00,1.9,-26.696770002174144,152.88543750290478,0.0,4328.66748,20,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.717000+00:00,2.0,-26.696770001601443,152.8854375022042,0.0,4328.66748,20,Level3,-161.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:43:19.817000+00:00,2.1,-26.696769798681647,152.88543789740018,0.0,4328.66748,20,Level3,-161.7,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:43:19.917000+00:00,2.2,-26.69676979811057,152.88543789385898,0.0,4328.66748,20,Level3,-161.8,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.017000+00:00,2.3,-26.696769494524286,152.8854387955482,0.0,4328.66748,20,Level3,-162.3,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.117000+00:00,2.4,-26.69676889045899,152.88543961158962,0.0,4328.66748,20,Level4,-163.3,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.217000+00:00,2.5,-26.696768887188412,152.88543963722952,0.0,4328.66748,20,Level4,-165.5,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.317000+00:00,2.6,-26.696768852613594,152.88543964391698,0.0,4328.66748,20,Level4,-163.9,0.0,0.0,-0.1,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.417000+00:00,2.7,-26.696768192044754,152.88543990006028,0.0,4328.66748,21,Level4,-162.3,0.0,0.0,-0.3,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.517000+00:00,2.8,-26.69676814601719,152.88543985948073,0.0,4328.66748,21,Level4,-162.0,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.617000+00:00,2.9,-26.696767539176925,152.88544003035315,0.1,4328.66748,22,Level4,-161.9,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.717000+00:00,3.0,-26.696766671823024,152.88543980203121,0.1,4328.66748,22,Level4,-161.8,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.817000+00:00,3.1,-26.696766724336833,152.88543981857515,0.2,4328.66748,22,Level4,-161.8,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:20.917000+00:00,3.2,-26.696766756774622,152.88543983158507,0.2,4328.66748,22,Level4,-161.9,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.017000+00:00,3.3,,,0.3,4328.66748,22,Level4,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,False
2025-10-01T04:43:21.117000+00:00,3.4,-26.696765994172004,152.88543959803314,0.3,4328.66748,22,Level4,-162.1,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.217000+00:00,3.5,-26.696765652857575,152.88543948224418,0.4,4328.66748,22,Level4,-162.1,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.317000+00:00,3.6,-26.69676530264904,152.8854393368199,0.4,4328.66748,22,Level4,-162.1,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.417000+00:00,3.7,-26.696765317252368,152.8854393229979,0.5,4328.66748,22,Level5,-162.1,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.517000+00:00,3.8,-26.696765083315142,152.88543934261799,0.6,4328.66748,21,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.617000+00:00,3.9,-26.69676514640737,152.88543929329302,0.6,4328.66748,21,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.717000+00:00,4.0,-26.696765129685183,152.88543926443194,0.7,4328.66748,21,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.817000+00:00,4.1,-26.69676427176959,152.88543903660502,0.7,4328.66748,21,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:21.917000+00:00,4.2,-26.696764214701684,152.88543906463667,0.8,4328.66748,21,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:22.017000+00:00,4.3,,,0.8,4328.66748,22,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,False
2025-10-01T04:43:22.117000+00:00,4.4,-26.696762376759335,152.88543694058552,0.9,4328.66748,24,Level5,-162.0,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:43:22.217000+00:00,4.5,-26.696762456638023,152.88543691917536,0.9,4328.66748,24,Level5,-162.0,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:22.317000+00:00,4.6,-26.6967618746298,152.88543660831832,1.0,4328.66748,24,Level5,-162.0,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:22.417000+00:00,4.7,-26.696761943913987,152.88543654224807,1.0,4328.66748,24,Level5,-162.1,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:43:22.517000+00:00,4.8,-26.696761239159606,152.88543692498214,1.0,4328.66748,24,Level5,-162.1,0.0,0.0,-0.2,0.0,GPSAtti,True,True
2025-10-01T04:43:22.617000+00:00,4.9,-26.696761134290508,152.88543693454469,1.1,4328.66748,24,Level5,-162.1,0.0,0.0,-0.1,0.0,GPSAtti,True,True
2025-10-01T04:43:22.717000+00:00,5.0,-26.696760803458425,152.885437736715,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:22.817000+00:00,5.1,-26.696760702780434,152.88543777282808,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:22.917000+00:00,5.2,-26.696760641517656,152.88543779785434,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.017000+00:00,5.3,,,1.1,4328.66748,26,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,False
2025-10-01T04:43:23.117000+00:00,5.4,-26.69676028955437,152.88543900407748,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.217000+00:00,5.5,-26.69676028446055,152.88543900939254,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.317000+00:00,5.6,-26.696760263999657,152.8854390162628,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.417000+00:00,5.7,-26.69676014273442,152.8854400210037,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.517000+00:00,5.8,-26.69676010525741,152.88544003200602,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.617000+00:00,5.9,-26.69675950155256,152.88544052736808,1.0,4328.66748,26,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.717000+00:00,6.0,-26.696759463856015,152.8854405331722,1.0,4328.66748,26,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.817000+00:00,6.1,-26.696759602756284,152.8854410097514,1.0,4328.66748,26,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:23.917000+00:00,6.2,-26.69675957819848,152.88544100568524,1.0,4328.66748,26,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.017000+00:00,6.3,-26.696759227306003,152.8854410804032,1.0,4328.66748,25,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.117000+00:00,6.4,-26.696758656909548,152.8854414815447,1.0,4328.66748,25,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.217000+00:00,6.5,-26.696758634998783,152.88544147299046,1.0,4328.66748,25,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.317000+00:00,6.6,-26.69675861841634,152.88544146324725,1.0,4328.66748,25,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.417000+00:00,6.7,-26.69675776077702,152.8854422800132,1.0,4328.66748,24,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.517000+00:00,6.8,-26.696757759172954,152.88544228401886,1.0,4328.66748,24,Level5,-162.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.617000+00:00,6.9,-26.696756892640597,152.88544251291432,1.0,4328.66748,24,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.717000+00:00,7.0,-26.696756894187928,152.88544252737273,1.0,4328.66748,24,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.817000+00:00,7.1,-26.696756603833258,152.88544224064543,1.0,4328.66748,23,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:24.917000+00:00,7.2,-26.69675660114877,152.8854422554418,1.0,4328.66748,23,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.017000+00:00,7.3,-26.69675639530938,152.88544213423714,1.0,4328.66748,23,Level5,-161.9,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.117000+00:00,7.4,-26.696756398810884,152.8854421265974,1.0,4328.66748,23,Level5,-161.9,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.217000+00:00,7.5,-26.6967565063345,152.88544247897306,1.0,4328.66748,24,Level5,-162.0,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.317000+00:00,7.6,-26.696756516267243,152.88544246403882,1.0,4328.66748,24,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.417000+00:00,7.7,-26.696756726412346,152.88544296289894,1.0,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.517000+00:00,7.8,-26.696756918574383,152.88544379373917,1.0,4328.66748,25,Level5,-162.1,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:43:25.617000+00:00,7.9,-26.696756924006568,152.88544380691394,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,-0.2,0.0,GPSAtti,True,True
2025-10-01T04:43:25.717000+00:00,8.0,-26.696756932573,152.88544381944263,1.1,4328.66748,25,Level5,-162.1,0.0,0.0,-0.6,0.0,GPSAtti,True,True
2025-10-01T04:43:25.817000+00:00,8.1,-26.696757620828443,152.88544492582687,1.2,4328.66748,25,Level5,-162.2,0.0,0.0,-0.6,0.0,GPSAtti,True,True
2025-10-01T04:43:25.917000+00:00,8.2,-26.696757629777096,152.88544492104336,1.2,4328.66748,25,Level5,-162.1,0.0,0.0,-0.4,0.0,GPSAtti,True,True
2025-10-01T04:43:26.017000+00:00,8.3,-26.69675782106858,152.88544588297296,1.2,4328.66748,24,Level5,-162.1,0.0,0.0,-0.2,0.0,GPSAtti,True,True
2025-10-01T04:43:26.117001+00:00,8.4,-26.696757821025734,152.885445856705,1.3,4328.66748,24,Level5,-162.1,0.0,0.0,-0.1,0.0,GPSAtti,True,True
