time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-01T04:48:25.504000+00:00,0.0,-26.6967586011617,152.88540539878062,0.0,0,27,Level5,121.2,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:48:25.604000+00:00,0.1,-26.696758301833597,152.8854052985833,0.0,0,27,Level5,121.2,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:25.704000+00:00,0.2,-26.696758301288572,152.8854052984203,0.0,0,27,Level5,121.2,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:25.804000+00:00,0.3,-26.696758099263306,152.8854053997916,0.0,4331.23145,27,Level5,121.2,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:25.904000+00:00,0.4,-26.696758099173383,152.8854054007307,0.0,4331.23145,27,Level5,121.2,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.004000+00:00,0.5,-26.696757999719324,152.885405300694,0.0,4331.23145,27,Level5,121.2,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.104000+00:00,0.6,-26.69675799863885,152.88540530008152,0.0,4331.23145,27,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.204000+00:00,0.7,-26.696757897043177,152.88540539622346,0.0,4331.23145,27,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.304000+00:00,0.8,-26.696757895317027,152.88540539193616,0.0,4331.23145,27,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.404000+00:00,0.9,-26.69675779661251,152.8854054904932,0.0,4331.23145,26,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.504000+00:00,1.0,,,0.0,4331.23145,26,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,False
2025-10-01T04:48:26.604000+00:00,1.1,-26.6967579955817,152.88540580504196,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.704000+00:00,1.2,-26.69675800132227,152.8854063024262,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.804000+00:00,1.3,-26.696758005565894,152.88540630148532,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:26.904000+00:00,1.4,-26.696758011296843,152.8854062997378,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.004000+00:00,1.5,-26.696758011844004,152.88540699684424,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.104000+00:00,1.6,-26.696758011636277,152.88540699851447,0.0,4331.23145,25,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.204000+00:00,1.7,-26.69675800037462,152.8854077057123,0.0,4331.23145,26,Level5,121.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.304000+00:00,1.8,-26.696758002154304,152.88540770804417,0.0,4331.23145,26,Level5,121.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.404000+00:00,1.9,-26.69675780411134,152.88540820522942,0.0,4331.23145,25,Level5,121.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.504000+00:00,2.0,-26.696757805172524,152.8854082053373,0.0,4331.23145,25,Level5,121.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.604000+00:00,2.1,-26.69675770274055,152.88540829969875,0.0,4331.23145,26,Level5,121.3,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:48:27.704000+00:00,2.2,-26.696757702054157,152.88540829640388,0.0,4331.23145,26,Level5,121.2,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:48:27.804000+00:00,2.3,-26.696757497992262,152.88540859240285,0.0,4331.23145,26,Level5,121.2,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:48:27.904000+00:00,2.4,-26.696757501243198,152.8854085974788,0.0,4331.23145,26,Level5,121.3,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.004000+00:00,2.5,-26.69675741775267,152.88540883609602,0.0,4331.23145,26,Level5,121.4,0.0,0.0,0.0,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.104000+00:00,2.6,-26.69675743898458,152.88540888477257,0.0,4331.23145,26,Level5,121.5,0.0,0.0,-0.1,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.204000+00:00,2.7,-26.696757434782736,152.88540907631932,0.0,4331.23145,25,Level5,121.4,0.0,0.0,-0.1,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.304000+00:00,2.8,-26.696757417708753,152.88540904348193,0.0,4331.23145,25,Level5,121.3,0.0,0.0,-0.2,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.404000+00:00,2.9,-26.69675736068314,152.88540900932253,0.1,4331.23145,25,Level5,121.3,0.0,0.0,-0.2,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.504000+00:00,3.0,,,0.1,4331.23145,25,Level5,121.4,0.0,0.0,-0.2,0.0,AutoTakeoff,True,False
2025-10-01T04:48:28.604000+00:00,3.1,-26.69675706586206,152.88540919013602,0.1,4331.23145,25,Level5,121.5,0.0,0.0,-0.3,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.704000+00:00,3.2,-26.696757077705115,152.8854092726088,0.2,4331.23145,25,Level5,121.4,0.0,0.0,-0.3,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.804000+00:00,3.3,-26.696756723864592,152.88541005512752,0.2,4331.23145,26,Level5,121.4,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:48:28.904000+00:00,3.4,-26.696756521907872,152.88541066712136,0.2,4331.23145,26,Level5,121.4,0.0,0.0,-0.4,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.004000+00:00,3.5,-26.696756521004133,152.88541065165853,0.3,4331.23145,24,Level5,121.4,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.104000+00:00,3.6,-26.696756509964146,152.8854105980223,0.3,4331.23145,24,Level5,121.4,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.204000+00:00,3.7,-26.6967565776978,152.88541168117132,0.4,4331.23145,26,Level5,121.4,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.304000+00:00,3.8,-26.696756565297914,152.8854116633605,0.5,4331.23145,26,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.404000+00:00,3.9,-26.696756577130287,152.88541266138668,0.5,4331.23145,28,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.504000+00:00,4.0,,,0.6,4331.23145,28,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,False
2025-10-01T04:48:29.604000+00:00,4.1,-26.696756025419162,152.88541337918838,0.6,4331.23145,27,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.704000+00:00,4.2,-26.69675521008168,152.8854133970915,0.7,4331.23145,27,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.804000+00:00,4.3,-26.696755209624442,152.88541334997308,0.7,4331.23145,27,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:29.904000+00:00,4.4,-26.696754986854526,152.88541353221288,0.8,4331.23145,27,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
2025-10-01T04:48:30.004000+00:00,4.5,-26.696754965819657,152.88541353718097,0.8,4331.23145,27,Level5,121.3,0.0,0.0,-0.5,0.0,AutoTakeoff,True,True
