time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-01T04:19:46.531000+00:00,0.0,-26.696736799025803,152.88546999973798,0.0,0,21,Level5,102.4,0.0,0.0,0.0,0.0,GPSAtti,True,True
2025-10-01T04:19:46.631000+00:00,0.1,-26.696736799408082,152.88546999996376,0.0,0,21,Level5,102.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:46.731000+00:00,0.2,,,0.0,4336.69141,21,Level5,102.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,False
2025-10-01T04:19:46.831000+00:00,0.3,-26.696736802751683,152.88547000137498,0.0,4336.69141,20,Level5,102.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:46.931000+00:00,0.4,-26.696736902160097,152.8854700019626,0.0,4336.69141,20,Level5,102.4,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.031000+00:00,0.5,-26.6967369020455,152.88547000257321,0.0,4336.69141,20,Level5,102.6,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.131000+00:00,0.6,-26.696736902260756,152.88546979954944,0.0,4336.69141,20,Level5,102.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.231000+00:00,0.7,-26.696736904628313,152.88546979568764,0.0,4336.69141,20,Level5,102.7,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.331000+00:00,0.8,-26.696736996413115,152.88546979477627,0.0,4336.69141,20,Level5,102.9,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.431000+00:00,0.9,-26.696736997701823,152.88546979667976,0.0,4336.69141,20,Level5,102.8,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.531000+00:00,1.0,-26.696737013788514,152.88546989982552,0.0,4336.69141,20,Level5,102.9,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.631000+00:00,1.1,-26.69673700619864,152.8854698979088,0.0,4336.69141,20,Level5,103.0,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.731000+00:00,1.2,-26.696736997121995,152.88546989633923,0.0,4336.69141,20,Level5,103.0,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.831000+00:00,1.3,-26.696736986577264,152.88546989771027,0.0,4336.69141,21,Level5,103.0,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:47.931000+00:00,1.4,-26.696736994299396,152.8854701065985,0.0,4336.69141,21,Level5,103.0,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:48.031000+00:00,1.5,-26.696736981652133,152.88547011042155,0.0,4336.69141,21,Level5,103.1,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:48.131000+00:00,1.6,-26.69673707799592,152.88547019848647,0.0,4336.69141,21,Level5,103.1,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:48.231000+00:00,1.7,-26.696737072556765,152.88547019622817,0.0,4336.69141,21,Level5,103.1,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
2025-10-01T04:19:48.331000+00:00,1.8,-26.696737191659885,152.88547029699032,0.0,4336.69141,21,Level5,103.1,0.0,0.0,0.0,0.0,MotorsJustStarted,True,True
