time_iso,t_rel_s,latitude,longitude,altitude_m,takeoff_loc_alt_mm,satellite_count,gps_signal_level,yaw_deg,vx_mps,vy_mps,vz_mps,speed_mps,flight_mode,is_gps_used,coord_valid
2025-10-03T05:00:52.772000+00:00,0.0,,,0.0,0,17,Level0,-173.9,0.0,0.0,0.0,0.0,GPSAtti,False,False
2025-10-03T05:00:52.872000+00:00,0.1,,,0.0,0,17,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:52.972000+00:00,0.2,,,0.0,0,17,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.072000+00:00,0.3,,,0.0,0,17,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.172000+00:00,0.4,,,0.0,3766.89502,17,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.272000+00:00,0.5,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.372000+00:00,0.6,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.472000+00:00,0.7,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.572000+00:00,0.8,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.672000+00:00,0.9,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.772000+00:00,1.0,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.872000+00:00,1.1,,,0.0,3766.89502,14,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:53.972000+00:00,1.2,,,0.0,3766.89502,13,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.072000+00:00,1.3,,,0.0,3766.89502,13,Level0,-174.0,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.172000+00:00,1.4,,,0.0,3766.89502,15,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.272000+00:00,1.5,,,0.0,3766.89502,15,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.372000+00:00,1.6,,,0.0,3766.89502,15,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.472000+00:00,1.7,,,0.0,3766.89502,15,Level0,-173.9,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.572000+00:00,1.8,,,0.0,3766.89502,15,Level0,-174.0,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.672000+00:00,1.9,,,0.0,3766.89502,15,Level0,-174.0,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.772000+00:00,2.0,,,0.0,3766.89502,15,Level0,-174.0,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.872000+00:00,2.1,,,0.0,3766.89502,15,Level0,-174.2,0.0,0.0,0.0,0.0,MotorsJustStarted,False,False
2025-10-03T05:00:54.972000+00:00,2.2,,,0.0,3766.89502,15,Level0,-174.5,0.0,0.0,0.0,0.0,AutoTakeoff,False,False
